Entry,TRYName,matchType,Confidence,GBIFStatus,rank,AcceptedName,AcceptedGenus,AcceptedFamily,AcceptedOrder,AcceptedClass,AcceptedPhylum,GrowthForm,Notes
7689,Tabernaemontana grandiflora,EXACT,99,ACCEPTED,SPECIES,Tabernaemontana grandiflora,Tabernaemontana,Apocynaceae,Gentianales,Magnoliopsida,Tracheophyta,,
7690,Tabernaemontana laeta,EXACT,100,ACCEPTED,SPECIES,Tabernaemontana laeta,Tabernaemontana,Apocynaceae,Gentianales,Magnoliopsida,Tracheophyta,,
7691,Tabernaemontana littoralis,FUZZY,98,ACCEPTED,SPECIES,Tabernaemontana litoralis,Tabernaemontana,Apocynaceae,Gentianales,Magnoliopsida,Tracheophyta,,
7692,Tabernaemontana pequea,HIGHERRANK,96,ACCEPTED,GENUS,Tabernaemontana,Tabernaemontana,Apocynaceae,Gentianales,Magnoliopsida,Tracheophyta,,Epithet misspelt and no obvious match found
7693,Tabernaemontana sananho,EXACT,100,ACCEPTED,SPECIES,Tabernaemontana sananho,Tabernaemontana,Apocynaceae,Gentianales,Magnoliopsida,Tracheophyta,,
7694,Tabernaemontana siphilitica,EXACT,100,ACCEPTED,SPECIES,Tabernaemontana siphilitica,Tabernaemontana,Apocynaceae,Gentianales,Magnoliopsida,Tracheophyta,,
7695,Tabernaemontana undulata,EXACT,99,ACCEPTED,SPECIES,Tabernaemontana undulata,Tabernaemontana,Apocynaceae,Gentianales,Magnoliopsida,Tracheophyta,,
7696,Tabernaemontana wullschlaegelii,EXACT,100,ACCEPTED,SPECIES,Tabernaemontana wullschlaegelii,Tabernaemontana,Apocynaceae,Gentianales,Magnoliopsida,Tracheophyta,,
7697,Tachi,MANUAL,96,ACCEPTED,GENUS,Tachigali,Tachigali,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,Tree,Common name provided; used literature and location to assign genus; too many species with the same common name
7698,Tachi branco,MANUAL,100,ACCEPTED,SPECIES,Tachigali paniculata,Tachigali,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,Tree,Common name provided; used literature and location to assign genus
7699,Tachi preto,MANUAL,100,SYNONYM,SPECIES,Tachigali glauca,Tachigali,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,Tree,Common name provided; used literature and location to assign species
7700,Tachi preto folha grauda,MANUAL,100,SYNONYM,SPECIES,Tachigali glauca,Tachigali,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,Tree,Common name provided; used literature and location to assign species
7701,Tachi preto folha miuda,MANUAL,100,ACCEPTED,SPECIES,Tachigali paniculata,Tachigali,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,Tree,Common name provided; used literature and location to assign species
7702,Tachi vermelho,MANUAL,100,ACCEPTED,SPECIES,Tachigali chrysophylla,Tachigali,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,Tree,Common name provided; used literature and location to assign species
7703,Tachia guianensis,EXACT,100,ACCEPTED,SPECIES,Tachia guianensis,Tachia,Gentianaceae,Gentianales,Magnoliopsida,Tracheophyta,,
7704,Tachigali,EXACT,96,ACCEPTED,GENUS,Tachigali,Tachigali,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,,
7705,Tachigali alba,EXACT,100,SYNONYM,VARIETY,Tachigali alba,Tachigali,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,,
7706,Tachigali albiflora,EXACT,100,ACCEPTED,SPECIES,Tachigali albiflora,Tachigali,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,,
7707,Tachigali aubl.,EXACT,96,ACCEPTED,GENUS,Tachigali,Tachigali,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,,
7708,Tachigali aurea,EXACT,99,SYNONYM,SPECIES,Tachigali aurea,Tachigali,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,,
7709,Tachigali bracteolata,EXACT,100,SYNONYM,SPECIES,Tachigali richardiana,Tachigali,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,,
7710,Tachigali bracteosa,EXACT,100,ACCEPTED,SPECIES,Tachigali bracteosa,Tachigali,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,,
7711,Tachigali cavipes,EXACT,99,ACCEPTED,SPECIES,Tachigali cavipes,Tachigali,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,,
7712,Tachigali cf. myrmecophylla,FUZZY,97,SYNONYM,SPECIES,Tachigali glauca,Tachigali,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,,
7713,Tachigali chrysaloides,EXACT,99,ACCEPTED,SPECIES,Tachigali chrysaloides,Tachigali,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,,
7714,Tachigali chrysophylla,EXACT,100,ACCEPTED,SPECIES,Tachigali chrysophylla,Tachigali,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,,
7715,Tachigali costaricensis,EXACT,100,ACCEPTED,SPECIES,Tachigali costaricensis,Tachigali,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,,
7716,Tachigali densiflora,EXACT,100,ACCEPTED,SPECIES,Tachigali densiflora,Tachigali,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,,
7717,Tachigali denudata,EXACT,100,ACCEPTED,SPECIES,Tachigali denudata,Tachigali,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,,
7718,Tachigali formicarum,EXACT,100,ACCEPTED,SPECIES,Tachigali formicarum,Tachigali,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,,
7719,Tachigali glauca,EXACT,100,ACCEPTED,SPECIES,Tachigali glauca,Tachigali,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,,
7720,Tachigali guianensis,EXACT,99,ACCEPTED,SPECIES,Tachigali guianensis,Tachigali,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,,
7721,Tachigali melanocarpa,EXACT,99,ACCEPTED,SPECIES,Tachigali melanocarpa,Tachigali,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,,
7722,Tachigali melinonii,EXACT,100,ACCEPTED,SPECIES,Tachigali melinonii,Tachigali,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,,
7723,Tachigali micropetala,EXACT,100,ACCEPTED,SPECIES,Tachigali micropetala,Tachigali,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,,
7724,Tachigali myrmecophila,EXACT,100,SYNONYM,SPECIES,Tachigali glauca,Tachigali,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,,
7725,Tachigali myrmecophyla,FUZZY,97,SYNONYM,SPECIES,Tachigali glauca,Tachigali,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,,
7726,Tachigali panamensis,EXACT,100,ACCEPTED,SPECIES,Tachigali panamensis,Tachigali,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,,
7727,Tachigali paniculata,EXACT,100,ACCEPTED,SPECIES,Tachigali paniculata,Tachigali,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,,
7728,Tachigali paniculata var. alba,EXACT,100,ACCEPTED,SPECIES,Tachigali paniculata,Tachigali,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,,Excluded variety information (var. alba)
7729,Tachigali paraensis,EXACT,100,ACCEPTED,SPECIES,Tachigali paraensis,Tachigali,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,,
7730,Tachigali plumbea,EXACT,100,ACCEPTED,SPECIES,Tachigali plumbea,Tachigali,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,,
7731,Tachigali poeppigiana,EXACT,100,SYNONYM,SPECIES,Tachigali poeppigiana,Tachigali,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,,
7732,Tachigali polyphylla,EXACT,100,SYNONYM,SPECIES,Tachigali poeppigiana,Tachigali,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,,
7733,Tachigali ptychophysca,EXACT,99,ACCEPTED,SPECIES,Tachigali ptychophysca,Tachigali,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,,
7734,Tachigali richardiana,EXACT,100,ACCEPTED,SPECIES,Tachigali richardiana,Tachigali,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,,
7735,Tachigali rugosa,EXACT,99,ACCEPTED,SPECIES,Tachigali rugosa,Tachigali,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,,
7736,Tachigali setifera,EXACT,100,ACCEPTED,SPECIES,Tachigali setifera,Tachigali,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,,
7737,Tachigali sp,EXACT,96,ACCEPTED,GENUS,Tachigali,Tachigali,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,,
7738,Tachigali sp1,EXACT,96,ACCEPTED,GENUS,Tachigali,Tachigali,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,,
7739,Tachigali tessmannii,EXACT,100,SYNONYM,SPECIES,Tachigali formicarum,Tachigali,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,,
7740,Tachigali vasquezii,EXACT,100,SYNONYM,SPECIES,Tachigali setifera,Tachigali,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,,
7741,Tachigali venusta,EXACT,100,ACCEPTED,SPECIES,Tachigali venusta,Tachigali,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,,
7742,Tachigali versicolor,EXACT,100,ACCEPTED,SPECIES,Tachigali versicolor,Tachigali,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,,
7743,Tachigali vulgaris,EXACT,100,ACCEPTED,SPECIES,Tachigali vulgaris,Tachigali,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,,
7744,Tachigalia versicolor,EXACT,100,ACCEPTED,SPECIES,Tachigali versicolor,Tachigali,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,,NGEE-Tropics entry
7745,Tacinga inamoena,EXACT,100,ACCEPTED,SPECIES,Tacinga inamoena,Tacinga,Cactaceae,Caryophyllales,Magnoliopsida,Tracheophyta,,
7746,Tacinga palmadora,EXACT,100,ACCEPTED,SPECIES,Tacinga palmadora,Tacinga,Cactaceae,Caryophyllales,Magnoliopsida,Tracheophyta,,
7747,Talauma tya,HIGHERRANK,96,SYNONYM,GENUS,Magnolia,Magnolia,Magnoliaceae,Magnoliales,Magnoliopsida,Tracheophyta,,Epithet misspelt; replaced the genus (Talauma) with accepted
7748,Talauma tyana,HIGHERRANK,96,SYNONYM,GENUS,Magnolia,Magnolia,Magnoliaceae,Magnoliales,Magnoliopsida,Tracheophyta,,Epithet misspelt; replaced the genus (Talauma) with accepted
7749,Talinum paniculatum,EXACT,99,ACCEPTED,SPECIES,Talinum paniculatum,Talinum,Talinaceae,Caryophyllales,Magnoliopsida,Tracheophyta,,
7750,Talipariti pernambucense,EXACT,100,ACCEPTED,SPECIES,Talipariti pernambucense,Talipariti,Malvaceae,Malvales,Magnoliopsida,Tracheophyta,,
7751,Talisia,EXACT,100,ACCEPTED,GENUS,Talisia,Talisia,Sapindaceae,Sapindales,Magnoliopsida,Tracheophyta,,
7752,Talisia,EXACT,100,ACCEPTED,GENUS,Talisia,Talisia,Sapindaceae,Sapindales,Magnoliopsida,Tracheophyta,,
7753,Talisia angustifolia,EXACT,100,ACCEPTED,SPECIES,Talisia angustifolia,Talisia,Sapindaceae,Sapindales,Magnoliopsida,Tracheophyta,,
7754,Talisia carinata,EXACT,100,ACCEPTED,SPECIES,Talisia carinata,Talisia,Sapindaceae,Sapindales,Magnoliopsida,Tracheophyta,,
7755,Talisia cerasina,EXACT,100,ACCEPTED,SPECIES,Talisia cerasina,Talisia,Sapindaceae,Sapindales,Magnoliopsida,Tracheophyta,,
7756,Talisia clathrata,EXACT,100,ACCEPTED,SPECIES,Talisia clathrata,Talisia,Sapindaceae,Sapindales,Magnoliopsida,Tracheophyta,,
7757,Talisia croatii,EXACT,100,ACCEPTED,SPECIES,Talisia croatii,Talisia,Sapindaceae,Sapindales,Magnoliopsida,Tracheophyta,,
7758,Talisia cupularis,EXACT,100,ACCEPTED,SPECIES,Talisia cupularis,Talisia,Sapindaceae,Sapindales,Magnoliopsida,Tracheophyta,,
7759,Talisia esculenta,EXACT,100,ACCEPTED,SPECIES,Talisia esculenta,Talisia,Sapindaceae,Sapindales,Magnoliopsida,Tracheophyta,,
7760,Talisia furfuracea,EXACT,100,ACCEPTED,SPECIES,Talisia furfuracea,Talisia,Sapindaceae,Sapindales,Magnoliopsida,Tracheophyta,,
7761,Talisia gigapulvi,HIGHERRANK,96,ACCEPTED,GENUS,Talisia,Talisia,Sapindaceae,Sapindales,Magnoliopsida,Tracheophyta,,Epithet misspelt; kept the genus as it is common at the sampling location
7762,Talisia guianensis,EXACT,100,ACCEPTED,SPECIES,Talisia guianensis,Talisia,Sapindaceae,Sapindales,Magnoliopsida,Tracheophyta,,
7763,Talisia hexaphylla,EXACT,100,ACCEPTED,SPECIES,Talisia hexaphylla,Talisia,Sapindaceae,Sapindales,Magnoliopsida,Tracheophyta,,
7764,Talisia japurensis,EXACT,100,ACCEPTED,SPECIES,Talisia japurensis,Talisia,Sapindaceae,Sapindales,Magnoliopsida,Tracheophyta,,
7765,Talisia longifolia,EXACT,100,ACCEPTED,SPECIES,Talisia longifolia,Talisia,Sapindaceae,Sapindales,Magnoliopsida,Tracheophyta,,
7766,Talisia macrophylla,EXACT,100,ACCEPTED,SPECIES,Talisia macrophylla,Talisia,Sapindaceae,Sapindales,Magnoliopsida,Tracheophyta,,
7767,Talisia megaphylla,EXACT,99,ACCEPTED,SPECIES,Talisia megaphylla,Talisia,Sapindaceae,Sapindales,Magnoliopsida,Tracheophyta,,
7768,Talisia microphylla,EXACT,100,ACCEPTED,SPECIES,Talisia microphylla,Talisia,Sapindaceae,Sapindales,Magnoliopsida,Tracheophyta,,
7769,Talisia mollis,EXACT,99,ACCEPTED,SPECIES,Talisia mollis,Talisia,Sapindaceae,Sapindales,Magnoliopsida,Tracheophyta,,
7770,Talisia nervosa,EXACT,100,ACCEPTED,SPECIES,Talisia nervosa,Talisia,Sapindaceae,Sapindales,Magnoliopsida,Tracheophyta,,
7771,Talisia olivaeformis,FUZZY,95,SYNONYM,SPECIES,Melicoccus oliviformis,Melicoccus,Sapindaceae,Sapindales,Magnoliopsida,Tracheophyta,,
7772,Talisia praealta,EXACT,100,ACCEPTED,SPECIES,Talisia praealta,Talisia,Sapindaceae,Sapindales,Magnoliopsida,Tracheophyta,,
7773,Talisia princeps,EXACT,100,ACCEPTED,SPECIES,Talisia princeps,Talisia,Sapindaceae,Sapindales,Magnoliopsida,Tracheophyta,,
7774,Talisia pulvinote,HIGHERRANK,96,ACCEPTED,GENUS,Talisia,Talisia,Sapindaceae,Sapindales,Magnoliopsida,Tracheophyta,,Epithet misspelt; kept the genus as it is common at the sampling location
7775,Talisia retic,MANUAL,100,ACCEPTED,SPECIES,Talisia sylvatica,Talisia,Sapindaceae,Sapindales,Magnoliopsida,Tracheophyta,,Epithet likely truncated; matched name is a synonym; replace with accepted name
7776,Talisia retusa,EXACT,100,ACCEPTED,SPECIES,Talisia retusa,Talisia,Sapindaceae,Sapindales,Magnoliopsida,Tracheophyta,,
7777,Talisia simaboides,EXACT,100,ACCEPTED,SPECIES,Talisia simaboides,Talisia,Sapindaceae,Sapindales,Magnoliopsida,Tracheophyta,,
7778,Talisia sp,EXACT,80,ACCEPTED,GENUS,Talisia,Talisia,Sapindaceae,Sapindales,Magnoliopsida,Tracheophyta,,
7779,Talisia sylvatica,EXACT,100,ACCEPTED,SPECIES,Talisia sylvatica,Talisia,Sapindaceae,Sapindales,Magnoliopsida,Tracheophyta,,
7780,Tamarindus indica,EXACT,100,ACCEPTED,SPECIES,Tamarindus indica,Tamarindus,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,,
7781,Tanaecium pyramidatum,EXACT,100,ACCEPTED,SPECIES,Tanaecium pyramidatum,Tanaecium,Bignoniaceae,Lamiales,Magnoliopsida,Tracheophyta,,
7782,Tanaecium tetragonolobum,EXACT,100,ACCEPTED,SPECIES,Tanaecium tetragonolobum,Tanaecium,Bignoniaceae,Lamiales,Magnoliopsida,Tracheophyta,,
7783,Tapirira bethanniana,EXACT,100,ACCEPTED,SPECIES,Tapirira bethanniana,Tapirira,Anacardiaceae,Sapindales,Magnoliopsida,Tracheophyta,,
7784,Tapirira guianensis,EXACT,100,ACCEPTED,SPECIES,Tapirira guianensis,Tapirira,Anacardiaceae,Sapindales,Magnoliopsida,Tracheophyta,,
7785,Tapirira mexicana,EXACT,100,ACCEPTED,SPECIES,Tapirira mexicana,Tapirira,Anacardiaceae,Sapindales,Magnoliopsida,Tracheophyta,,
7786,Tapirira obtusa,EXACT,99,ACCEPTED,SPECIES,Tapirira obtusa,Tapirira,Anacardiaceae,Sapindales,Magnoliopsida,Tracheophyta,,
7787,Tapirira retusa,EXACT,100,ACCEPTED,SPECIES,Tapirira retusa,Tapirira,Anacardiaceae,Sapindales,Magnoliopsida,Tracheophyta,,
7788,Tapura acreana,EXACT,100,ACCEPTED,SPECIES,Tapura acreana,Tapura,Dichapetalaceae,Malpighiales,Magnoliopsida,Tracheophyta,,
7789,Tapura amazonica,EXACT,100,ACCEPTED,SPECIES,Tapura amazonica,Tapura,Dichapetalaceae,Malpighiales,Magnoliopsida,Tracheophyta,,
7790,Tapura capitulifera,EXACT,100,ACCEPTED,SPECIES,Tapura capitulifera,Tapura,Dichapetalaceae,Malpighiales,Magnoliopsida,Tracheophyta,,
7791,Tapura coriacea,EXACT,100,ACCEPTED,SPECIES,Tapura coriacea,Tapura,Dichapetalaceae,Malpighiales,Magnoliopsida,Tracheophyta,,
7792,Tapura guianensis,EXACT,100,ACCEPTED,SPECIES,Tapura guianensis,Tapura,Dichapetalaceae,Malpighiales,Magnoliopsida,Tracheophyta,,
7793,Tapura juruana,EXACT,100,ACCEPTED,SPECIES,Tapura juruana,Tapura,Dichapetalaceae,Malpighiales,Magnoliopsida,Tracheophyta,,
7794,Tapura lanceolata,EXACT,100,ACCEPTED,SPECIES,Tapura lanceolata,Tapura,Dichapetalaceae,Malpighiales,Magnoliopsida,Tracheophyta,,
7795,Tapura peruviana,EXACT,99,ACCEPTED,SPECIES,Tapura peruviana,Tapura,Dichapetalaceae,Malpighiales,Magnoliopsida,Tracheophyta,,
7796,Tapura singularis,EXACT,100,ACCEPTED,SPECIES,Tapura singularis,Tapura,Dichapetalaceae,Malpighiales,Magnoliopsida,Tracheophyta,,
7797,Tapura sp,EXACT,80,ACCEPTED,GENUS,Tapura,Tapura,Dichapetalaceae,Malpighiales,Magnoliopsida,Tracheophyta,,
7798,Taralea oppositifolia,EXACT,100,ACCEPTED,SPECIES,Taralea oppositifolia,Taralea,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,,
7799,Taraxacum albidum,EXACT,100,ACCEPTED,SPECIES,Taraxacum albidum,Taraxacum,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,,
7800,Taraxacum campylodes,EXACT,100,ACCEPTED,SPECIES,Taraxacum campylodes,Taraxacum,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,,
7801,Tassadia obovata,EXACT,100,ACCEPTED,SPECIES,Tassadia obovata,Tassadia,Apocynaceae,Gentianales,Magnoliopsida,Tracheophyta,,
7802,Tatapiririca,MANUAL,100,ACCEPTED,SPECIES,Tapirira guianensis,Tapirira,Anacardiaceae,Sapindales,Magnoliopsida,Tracheophyta,Tree,Common name provided; used literature and location to assign species
7803,Taxi,MANUAL,96,ACCEPTED,GENUS,Tachigali,Tachigali,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,Tree,Common name provided; assumed tachi; used literature and location to assign genus; too many species with the same common name
7804,Taxodium mucronatum,EXACT,100,ACCEPTED,SPECIES,Taxodium mucronatum,Taxodium,Cupressaceae,Pinales,Pinopsida,Tracheophyta,,
7805,Taxus globosa,EXACT,100,ACCEPTED,SPECIES,Taxus globosa,Taxus,Taxaceae,Pinales,Pinopsida,Tracheophyta,,
7806,Tecoma stans,EXACT,99,ACCEPTED,SPECIES,Tecoma stans,Tecoma,Bignoniaceae,Lamiales,Magnoliopsida,Tracheophyta,,
7807,Tectaria dracontifolia,MANUAL,100,SYNONYM,SPECIES,Draconopteris draconoptera,Draconopteris,Tectariaceae,Polypodiales,Polypodiopsida,Tracheophyta,,Epithet misspelt; replaced with similar epithet and checked for occurrence in the sampled region
7808,Tectaria incisa,EXACT,100,ACCEPTED,SPECIES,Tectaria incisa,Tectaria,Tectariaceae,Polypodiales,Polypodiopsida,Tracheophyta,,
7809,Tectaria pilosa,EXACT,100,ACCEPTED,SPECIES,Tectaria pilosa,Tectaria,Tectariaceae,Polypodiales,Polypodiopsida,Tracheophyta,,NGEE-Tropics entry
7810,Tectaria trifoliata,EXACT,99,ACCEPTED,SPECIES,Tectaria trifoliata,Tectaria,Tectariaceae,Polypodiales,Polypodiopsida,Tracheophyta,,
7811,Tectona grandis,EXACT,99,ACCEPTED,SPECIES,Tectona grandis,Tectona,Lamiaceae,Lamiales,Magnoliopsida,Tracheophyta,,
7812,Telanthophora copeyensis,EXACT,100,SYNONYM,SPECIES,Telanthophora grandifolia,Telanthophora,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,,
7813,Telmatoblechnum serrulatum,EXACT,99,ACCEPTED,SPECIES,Telmatoblechnum serrulatum,Telmatoblechnum,Blechnaceae,Polypodiales,Polypodiopsida,Tracheophyta,,
7814,Tento folha,MANUAL,100,ACCEPTED,SPECIES,Ormosia nobilis,Ormosia,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,Tree,Common name provided; used literature and location to assign species
7815,Tento preto,MANUAL,100,ACCEPTED,SPECIES,Ormosia flava,Ormosia,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,Tree,Common name provided; used literature and location to assign species
7816,Tephrocactus molinensis,EXACT,100,ACCEPTED,SPECIES,Tephrocactus molinensis,Tephrocactus,Cactaceae,Caryophyllales,Magnoliopsida,Tracheophyta,,
7817,Termilia oblonga,EXACT,100,ACCEPTED,SPECIES,Terminalia oblonga,Terminalia,Combretaceae,Myrtales,Magnoliopsida,Tracheophyta,,
7818,Terminalia,EXACT,96,ACCEPTED,GENUS,Terminalia,Terminalia,Combretaceae,Myrtales,Magnoliopsida,Tracheophyta,,
7819,Terminalia amazonia,EXACT,100,SYNONYM,SPECIES,Terminalia amazonica,Terminalia,Combretaceae,Myrtales,Magnoliopsida,Tracheophyta,,
7820,Terminalia amazonica,EXACT,100,SYNONYM,SPECIES,Terminalia amazonica,Terminalia,Combretaceae,Myrtales,Magnoliopsida,Tracheophyta,,
7821,Terminalia argentea,EXACT,100,ACCEPTED,SPECIES,Terminalia argentea,Terminalia,Combretaceae,Myrtales,Magnoliopsida,Tracheophyta,,
7822,Terminalia aubletii,EXACT,100,ACCEPTED,SPECIES,Terminalia aubletii,Terminalia,Combretaceae,Myrtales,Magnoliopsida,Tracheophyta,,
7823,Terminalia axilpub,HIGHERRANK,96,ACCEPTED,GENUS,Terminalia,Terminalia,Combretaceae,Myrtales,Magnoliopsida,Tracheophyta,,Epithet misspelt; kept the genus as it is common at the sampling location
7824,Terminalia buceras,EXACT,99,ACCEPTED,SPECIES,Terminalia buceras,Terminalia,Combretaceae,Myrtales,Magnoliopsida,Tracheophyta,,
7825,Terminalia catappa,EXACT,100,ACCEPTED,SPECIES,Terminalia catappa,Terminalia,Combretaceae,Myrtales,Magnoliopsida,Tracheophyta,,
7826,Terminalia congesta,EXACT,100,ACCEPTED,SPECIES,Terminalia congesta,Terminalia,Combretaceae,Myrtales,Magnoliopsida,Tracheophyta,,
7827,Terminalia corrugata,EXACT,100,ACCEPTED,SPECIES,Terminalia corrugata,Terminalia,Combretaceae,Myrtales,Magnoliopsida,Tracheophyta,,
7828,Terminalia dichotoma,EXACT,99,ACCEPTED,SPECIES,Terminalia dichotoma,Terminalia,Combretaceae,Myrtales,Magnoliopsida,Tracheophyta,,
7829,Terminalia eichleriana,EXACT,100,ACCEPTED,SPECIES,Terminalia eichleriana,Terminalia,Combretaceae,Myrtales,Magnoliopsida,Tracheophyta,,
7830,Terminalia fagifolia,EXACT,100,ACCEPTED,SPECIES,Terminalia fagifolia,Terminalia,Combretaceae,Myrtales,Magnoliopsida,Tracheophyta,,
7831,Terminalia fanshawei,EXACT,100,ACCEPTED,SPECIES,Terminalia fanshawei,Terminalia,Combretaceae,Myrtales,Magnoliopsida,Tracheophyta,,
7832,Terminalia glabrescens,EXACT,100,ACCEPTED,SPECIES,Terminalia glabrescens,Terminalia,Combretaceae,Myrtales,Magnoliopsida,Tracheophyta,,
7833,Terminalia grandis,EXACT,100,ACCEPTED,SPECIES,Terminalia grandis,Terminalia,Combretaceae,Myrtales,Magnoliopsida,Tracheophyta,,
7834,Terminalia guyanensis,EXACT,100,ACCEPTED,SPECIES,Terminalia guyanensis,Terminalia,Combretaceae,Myrtales,Magnoliopsida,Tracheophyta,,
7835,Terminalia januarensis,EXACT,100,ACCEPTED,SPECIES,Terminalia januarensis,Terminalia,Combretaceae,Myrtales,Magnoliopsida,Tracheophyta,,
7836,Terminalia januariensis,EXACT,100,ACCEPTED,SPECIES,Terminalia januariensis,Terminalia,Combretaceae,Myrtales,Magnoliopsida,Tracheophyta,,
7837,Terminalia latifolia,EXACT,99,ACCEPTED,SPECIES,Terminalia latifolia,Terminalia,Combretaceae,Myrtales,Magnoliopsida,Tracheophyta,,
7838,Terminalia macrophylla,EXACT,99,ACCEPTED,SPECIES,Terminalia macrophylla,Terminalia,Combretaceae,Myrtales,Magnoliopsida,Tracheophyta,,
7839,Terminalia ob,MANUAL,100,ACCEPTED,SPECIES,Terminalia oblonga,Terminalia,Combretaceae,Myrtales,Magnoliopsida,Tracheophyta,,Epithet likely truncated
7840,Terminalia oblonga,EXACT,100,ACCEPTED,SPECIES,Terminalia oblonga,Terminalia,Combretaceae,Myrtales,Magnoliopsida,Tracheophyta,,
7841,Terminalia oxycarpa,EXACT,100,ACCEPTED,SPECIES,Terminalia oxycarpa,Terminalia,Combretaceae,Myrtales,Magnoliopsida,Tracheophyta,,
7842,Terminalia parvifolia,EXACT,100,ACCEPTED,SPECIES,Terminalia parvifolia,Terminalia,Combretaceae,Myrtales,Magnoliopsida,Tracheophyta,,
7843,Terminalia phaeocarpa,EXACT,100,ACCEPTED,SPECIES,Terminalia phaeocarpa,Terminalia,Combretaceae,Myrtales,Magnoliopsida,Tracheophyta,,
7844,Terminalia sp,EXACT,80,ACCEPTED,GENUS,Terminalia,Terminalia,Combretaceae,Myrtales,Magnoliopsida,Tracheophyta,,
7845,Terminalia sp.,EXACT,96,ACCEPTED,GENUS,Terminalia,Terminalia,Combretaceae,Myrtales,Magnoliopsida,Tracheophyta,,
7846,Terminalia tetraphylla,EXACT,100,ACCEPTED,SPECIES,Terminalia tetraphylla,Terminalia,Combretaceae,Myrtales,Magnoliopsida,Tracheophyta,,
7847,Terminalia triflora,EXACT,100,ACCEPTED,SPECIES,Terminalia triflora,Terminalia,Combretaceae,Myrtales,Magnoliopsida,Tracheophyta,,
7848,Terminalia viridiflora,EXACT,100,ACCEPTED,SPECIES,Terminalia viridiflora,Terminalia,Combretaceae,Myrtales,Magnoliopsida,Tracheophyta,,
7849,Ternstroemia brasiliensis,EXACT,100,ACCEPTED,SPECIES,Ternstroemia brasiliensis,Ternstroemia,Pentaphylacaceae,Ericales,Magnoliopsida,Tracheophyta,,
7850,Ternstroemia dentata,EXACT,99,ACCEPTED,SPECIES,Ternstroemia dentata,Ternstroemia,Pentaphylacaceae,Ericales,Magnoliopsida,Tracheophyta,,
7851,Ternstroemia lineata,EXACT,100,ACCEPTED,SPECIES,Ternstroemia lineata,Ternstroemia,Pentaphylacaceae,Ericales,Magnoliopsida,Tracheophyta,,
